sender_code,sender_point_id,recipient_point_id,MIN,MAX
39684,722400,625107,482.0,482.0
39684,523505,542600,0.0,14.0
39684,698606,625107,6.0,6.0
216,48001,302600,0.0,14.0
144,537902,592204,55.0,55.0
26192,723009,511404,3.0,3.0
36612,35601,302507,262.0,262.0
2552,781409,648607,19.0,19.0
216,264907,302507,11.0,11.0
216,194808,302507,3.0,3.0
216,253103,302507,3.0,3.0
156,796207,243607,110.0,110.0
2552,781409,797500,66.0,66.0
31820,778209,808300,6.0,6.0
144,305100,592204,11.0,11.0
36612,591606,302507,11.0,11.0
216,243607,302507,55.0,55.0
156,760402,243607,8.0,8.0
216,20004,302600,0.0,8.0
26192,882506,770005,28.0,28.0
8804,35004,183502,8.0,8.0
39684,532805,625107,0.0,6.0
39684,523505,233805,14.0,55.0
216,35004,302507,55.0,110.0
31820,864601,887603,220.0,220.0
39684,625107,641608,94.0,94.0
216,302507,597104,3.0,3.0
5556,194300,618300,6.0,6.0
9124,797303,511508,0.0,8.0
36612,234301,302507,3.0,3.0
26192,775709,864207,8.0,8.0
144,592204,513306,33.0,33.0
3188,850308,988607,85.0,85.0
8804,183502,188101,44.0,44.0
216,211401,302507,41.0,110.0
216,260107,302507,22.0,22.0
8804,183502,186200,19.0,19.0
2552,657803,782308,110.0,110.0
26192,780209,770005,28.0,28.0
26192,767308,770005,11.0,11.0
144,218701,592204,25.0,25.0
31820,35902,924501,187.0,187.0
7348,801208,841402,17.0,17.0
2552,781409,920002,3.0,3.0
144,592204,611000,6.0,6.0
1124,18502,887603,196.0,386.0
14548,980802,882506,276.0,689.0
36612,314307,302600,6.0,6.0
36612,31808,625200,3.0,3.0
25444,979504,930409,0.0,551.0
39684,523505,610402,0.0,30.0
2552,235105,780800,19.0,19.0
5556,36905,666906,17.0,17.0
216,302507,318609,28.0,28.0
26192,860009,770005,28.0,28.0
144,220504,592204,430.0,430.0
31820,932902,924501,17.0,17.0
216,521001,302507,8.0,8.0
39684,625107,648400,3.0,3.0
39684,523505,537508,0.0,14.0
216,180203,302507,3.0,3.0
2552,761602,782308,50.0,50.0
144,592204,156505,3.0,3.0
156,850308,647801,0.0,6.0
36612,598408,302600,220.0,220.0
31820,35902,890108,63.0,63.0
2552,235105,782308,22.0,22.0
216,630302,302507,22.0,22.0
2552,781409,774405,3.0,3.0
31820,251004,247206,55.0,55.0
36612,203104,625200,3.0,3.0
31820,932902,967808,83.0,83.0
36612,530405,302600,11.0,11.0
216,435408,302600,1075.0,1075.0
36612,225207,302600,39.0,39.0
144,982009,592204,3.0,3.0
144,585003,592204,74.0,74.0
31820,924501,985702,47.0,116.0
31820,638003,890108,116.0,116.0
8804,510007,183502,39.0,39.0
8804,230600,183502,8.0,8.0
156,243607,190205,0.0,14.0
156,596309,243607,8.0,8.0
36612,835308,625200,3.0,3.0
7348,882603,841402,77.0,77.0
144,592204,256205,3.0,3.0
156,243607,233608,0.0,6.0
144,641101,592204,6.0,6.0
8804,183502,252401,72.0,72.0
8804,180608,183502,52.0,52.0
36612,35902,625200,47.0,47.0
1168,207904,594206,240.0,240.0
216,800205,302507,22.0,22.0
5556,602406,618300,28.0,28.0
39684,970001,625107,3.0,11.0
8804,183502,293609,6.0,6.0
26192,924501,770005,28.0,28.0
216,194808,302507,6.0,6.0
144,549401,592204,3.0,3.0
216,773008,302507,6.0,6.0
26192,801208,770005,28.0,28.0
2552,781409,648503,6.0,6.0
216,300304,302507,6.0,6.0
144,592204,597104,3.0,3.0
216,302507,194403,22.0,22.0
8840,871304,863100,0.0,276.0
12248,864207,205400,0.0,496.0
8804,183502,593902,3.0,3.0
2552,913403,782308,11.0,11.0
36612,172508,302600,3.0,3.0
144,592204,31600,74.0,74.0
26192,851207,770005,14.0,14.0
216,17001,302507,110.0,110.0
1168,191804,594206,8.0,8.0
2552,532805,782308,25.0,25.0
31820,887603,932902,99.0,102.0
36612,763701,302600,3.0,3.0
19392,911408,974407,0.0,28.0
36612,135301,625200,3.0,3.0
216,794305,302507,41.0,41.0
28724,797002,596309,0.0,276.0
216,240000,302507,55.0,55.0
144,592204,657705,39.0,39.0
39840,76404,863007,69.0,69.0
216,596309,302507,11.0,11.0
216,596309,302507,8.0,8.0
216,657108,302507,55.0,55.0
2552,645100,780800,6.0,6.0
31820,924501,795401,61.0,61.0
31820,798700,808300,3.0,3.0
36612,641701,302507,6.0,6.0
216,230703,302507,8.0,8.0
36612,828501,625200,8.0,8.0
216,306006,302507,19.0,19.0
144,512407,592204,152.0,152.0
5556,633300,618300,14.0,14.0
31820,285602,585003,3.0,3.0
216,648607,302507,6.0,6.0
39840,986103,862803,83.0,83.0
8804,183502,657705,52.0,52.0
144,592204,218608,8.0,8.0
144,592204,179102,44.0,44.0
8804,31600,183502,19.0,19.0
144,302507,592204,3.0,3.0
36612,843200,302600,33.0,33.0
26192,761405,773008,0.0,28.0
39684,625107,190205,6.0,6.0
39684,523505,590001,14.0,55.0
19392,965501,962202,0.0,69.0
39684,523505,289904,14.0,14.0
31820,799101,770809,152.0,152.0
26192,913704,864207,11.0,11.0
2552,700100,782308,52.0,52.0
2552,781409,792600,11.0,11.0
5556,253508,618300,14.0,14.0
216,775003,302507,3.0,3.0
144,592204,305100,50.0,50.0
216,150000,302507,41.0,41.0
26192,801405,770005,25.0,25.0
2552,781409,784208,165.0,165.0
39684,523505,230900,0.0,55.0
144,264907,592204,8.0,8.0
8804,208108,183502,6.0,6.0
26192,230900,864207,14.0,14.0
31820,639608,808300,14.0,14.0
36612,955603,302600,14.0,14.0
144,592308,438406,276.0,276.0
39684,625107,633103,6.0,6.0
216,176405,302507,6.0,6.0
2552,781409,652602,33.0,33.0
216,657803,302507,3.0,3.0
39684,210004,625107,0.0,6.0
31820,16009,247206,3.0,3.0
216,274608,302507,8.0,8.0
36612,40101,302507,6.0,6.0
216,761405,302507,36.0,36.0
31820,924501,984700,909.0,909.0
8804,592204,183502,61.0,61.0
144,255908,592204,8.0,8.0
36612,247206,625200,8.0,8.0
36612,530405,302600,11.0,11.0
26192,865106,864902,209.0,209.0
144,592204,932601,3.0,3.0
36612,216800,302507,44.0,44.0
5556,32406,618300,3.0,3.0
26192,840109,864207,47.0,47.0
216,525407,302507,28.0,28.0
7348,639608,841402,80.0,80.0
31820,890108,35902,964.0,964.0
216,155907,302507,3.0,3.0
216,303603,302600,110.0,157.0
10592,531304,780800,3.0,3.0
2552,630001,780800,3.0,3.0
216,623008,302507,3.0,3.0
39684,625107,193400,28.0,28.0
39684,716607,625107,55.0,149.0
31820,797303,770809,14.0,14.0
2912,76404,864705,551.0,551.0
144,192906,592204,3.0,3.0
2552,31808,782308,74.0,74.0
36612,829504,625200,8.0,8.0
26192,592401,864207,6.0,6.0
216,890108,302507,8.0,8.0
216,314909,302507,3.0,3.0
36612,767007,302600,6.0,6.0
5556,812202,666906,6.0,6.0
13256,76404,649205,0.0,83.0
216,262704,302507,6.0,6.0
216,801405,302507,3.0,3.0
144,532203,592204,3.0,3.0
144,314307,592204,3.0,3.0
2552,781409,797002,14.0,14.0
36612,850609,302600,3.0,3.0
216,38309,302507,6.0,6.0
144,237806,592204,28.0,28.0
36612,817403,302507,6.0,6.0
39684,523505,192906,220.0,248.0
2552,781409,655206,28.0,28.0
144,592204,863806,832.0,832.0
216,194403,302507,3.0,3.0
144,592204,261307,3.0,3.0
12248,817507,205400,0.0,55.0
20484,985702,864809,0.0,138.0
31820,50601,585003,8.0,8.0
2552,230600,780800,14.0,14.0
216,761104,302507,6.0,6.0
8804,630209,183502,17.0,17.0
31820,887603,852708,47.0,55.0
216,619500,302507,14.0,14.0
36612,811905,625200,8.0,8.0
216,667805,302507,3.0,3.0
144,172508,592204,6.0,6.0
36612,625200,16009,2866.0,2866.0
216,302507,310202,25.0,25.0
216,211401,302507,41.0,110.0
31820,73001,47204,22.0,22.0
8768,700100,655901,0.0,8.0
39684,625107,36002,28.0,28.0
7852,806708,882309,0.0,276.0
12248,76404,205400,0.0,276.0
144,592308,676401,568.0,568.0
31820,980200,890108,74.0,74.0
8804,183502,657705,110.0,110.0
156,222001,243607,6.0,6.0
26192,597104,770005,14.0,14.0
216,723507,302507,14.0,14.0
216,144508,302507,30.0,30.0
156,854402,243607,3.0,3.0
31820,291707,770809,25.0,25.0
216,522803,302507,17.0,17.0
2552,271309,780800,6.0,6.0
31820,264704,247206,19.0,19.0
2552,781409,926403,8.0,8.0
14516,984700,863100,0.0,579.0
2552,781409,852407,6.0,6.0
5556,811905,666906,8.0,8.0
36612,583506,302600,17.0,17.0
216,230600,302507,6.0,6.0
5556,537809,618300,3.0,3.0
2552,781409,654909,39.0,39.0
2552,781409,270306,41.0,41.0
36612,600102,302600,88.0,88.0
31820,887603,775408,435.0,435.0
26084,673806,302507,3.0,3.0
8804,183606,183502,3.0,3.0
26192,800205,770005,14.0,14.0
31820,542600,531107,14.0,14.0
144,592204,261203,3.0,3.0
144,597208,592204,28.0,28.0
2552,180608,782308,55.0,55.0
144,30006,592204,3.0,3.0
39684,526908,625107,11.0,11.0
216,302507,596205,8.0,28.0
36612,253103,625200,3.0,3.0
31820,538708,585003,19.0,19.0
36612,804600,302507,3.0,3.0
144,592308,676700,201.0,201.0
39684,523505,190205,0.0,28.0
8804,176405,183502,8.0,8.0
39684,625107,248504,14.0,14.0
216,519707,302507,3.0,3.0
39684,199801,625107,105.0,105.0
144,592204,620207,14.0,14.0
216,851207,302507,14.0,14.0
2552,531304,780800,14.0,14.0
1168,193203,594206,28.0,28.0
216,623703,302507,11.0,11.0
36612,515301,302600,66.0,66.0
216,302507,16308,14.0,14.0
36612,244602,625200,3.0,3.0
144,592204,634801,17.0,17.0
19608,190807,769407,0.0,14.0
216,220504,302507,3.0,3.0
26192,986103,864103,1102.0,1102.0
6124,613608,535108,0.0,551.0
10664,697800,780001,14.0,14.0
144,592308,243607,220.0,220.0
36612,233805,302600,6.0,6.0
36612,614808,302600,39.0,39.0
2552,521001,782308,14.0,14.0
26192,864103,770005,36.0,36.0
25444,989309,930409,0.0,551.0
36612,188205,302600,3.0,3.0
156,597706,243607,8.0,8.0
26192,985702,860009,6.0,6.0
216,513306,302507,8.0,8.0
31820,291707,585003,254.0,254.0
26192,800605,770005,28.0,28.0
216,31600,302507,758.0,758.0
144,533102,592204,69.0,69.0
144,261307,592204,58.0,58.0
144,592308,841402,799.0,799.0
216,248504,302507,22.0,22.0
2552,781409,257405,6.0,6.0
8804,611000,183502,25.0,25.0
39684,625107,648400,6.0,6.0
144,592204,652602,11.0,11.0
31820,932902,967808,3.0,3.0
8804,183502,240000,3.0,3.0
2552,781409,875907,3.0,3.0
26192,891401,864207,30.0,30.0
19156,15701,862108,1378.0,1378.0
2552,792102,782308,14.0,14.0
216,176405,302507,6.0,6.0
2552,797500,780800,6.0,6.0
26192,864207,863007,689.0,689.0
26192,840109,860009,6.0,6.0
39684,610900,625107,6.0,6.0
216,747605,302507,19.0,19.0
8804,104303,183502,11.0,11.0
796,797002,888004,3.0,14.0
31820,289707,585003,6.0,6.0
216,35508,302507,41.0,132.0
216,302507,31600,19.0,19.0
31820,932902,986103,105.0,141.0
5556,634604,618300,55.0,55.0
36612,648400,625200,11.0,11.0
31820,290305,585003,58.0,58.0
36612,244602,625200,14.0,14.0
36612,208108,625200,33.0,33.0
2552,770005,781409,14.0,14.0
144,740606,592204,3.0,3.0
144,200905,592204,446.0,446.0
316,290507,16308,0.0,8.0
36612,596008,302600,30.0,30.0
5556,796601,666906,3.0,3.0
10592,525407,780800,33.0,33.0
39684,253103,625107,11.0,11.0
26192,199801,770005,28.0,28.0
8804,183502,182209,61.0,61.0
144,657803,592204,182.0,182.0
216,302507,747605,8.0,11.0
144,592204,230900,3.0,3.0
26192,864207,864809,83.0,83.0
8804,220504,183502,17.0,17.0
26192,651309,864207,14.0,14.0
36612,253103,302600,3.0,3.0
39684,630302,625107,11.0,11.0
144,592204,535907,3.0,3.0
216,636807,302507,3.0,3.0
144,521001,592204,772.0,772.0
144,648607,592204,6.0,6.0
144,780800,592204,33.0,33.0
156,850308,243607,6.0,6.0
216,790408,302507,6.0,6.0
216,253103,302507,8.0,8.0
13440,781409,677008,0.0,276.0
36612,882506,302507,11.0,11.0
144,592204,511404,8.0,8.0
156,510007,243607,3.0,3.0
144,851508,592204,28.0,28.0
31820,967808,924501,116.0,116.0
216,302507,211401,8.0,8.0
31820,595202,585003,11.0,11.0
36612,605000,625200,11.0,11.0
216,144809,302507,11.0,11.0
216,303603,302600,55.0,55.0
36612,884304,302600,3.0,3.0
216,657803,302507,110.0,110.0
26192,638003,864207,11.0,11.0
216,302507,27802,2756.0,3307.0
144,130609,592204,14.0,14.0
36612,201700,302600,6.0,6.0
26192,864207,27802,1102.0,1102.0
2552,192906,780800,30.0,30.0
216,592401,302507,3.0,3.0
144,781701,592204,3.0,3.0
39684,625107,607202,6.0,6.0
36612,30107,625200,11.0,11.0
216,812005,302507,3.0,3.0
31820,434509,435501,28.0,28.0
120,864601,864902,55.0,413.0
144,761405,592204,3.0,3.0
216,864207,302507,14.0,14.0
26192,882603,770005,47.0,47.0
26192,773008,770005,28.0,28.0
2552,780209,780800,6.0,6.0
39684,625107,633300,3.0,3.0
8804,435906,183502,19.0,19.0
216,255908,302507,83.0,83.0
216,648607,302507,6.0,6.0
2552,781409,831400,22.0,22.0
2552,248504,780800,3.0,3.0
216,302507,723507,8.0,11.0
7852,806708,882309,0.0,138.0
156,61502,243607,8.0,8.0
31820,887603,775408,389.0,389.0
10592,840109,780800,14.0,14.0
26192,533102,770005,28.0,28.0
7348,841402,862606,537.0,537.0
39684,625107,190807,3.0,3.0
144,592204,592401,22.0,22.0
8804,183606,183502,58.0,58.0
216,310202,302507,3.0,3.0
31820,610506,761602,55.0,55.0
216,302507,280904,22.0,22.0
156,190807,243607,17.0,17.0
8804,261307,183502,14.0,14.0
144,592204,655206,8.0,8.0
36612,613608,625200,22.0,22.0
